brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
0,2025-04-20T16:20:07.659000+00:00,81,1,1258,0,4342,10022,2,0
0,2025-04-20T16:20:08.059000+00:00,81,1,1258,0,3925,10022,1,0
0,2025-04-20T16:20:20.979000+00:00,81,1,1258,1,3613,10022,1,0
0,2025-04-20T16:20:21.139000+00:00,81,1,1258,1,3714,10022,4,0
0,2025-04-20T16:20:21.499000+00:00,81,1,1258,1,3724,10022,7,0
0,2025-04-20T16:20:21.659000+00:00,81,1,1258,1,3804,10022,9,0
0,2025-04-20T16:20:21.819000+00:00,81,1,1258,1,3878,10022,9,0
0,2025-04-20T16:20:22.059000+00:00,81,1,1258,1,3948,10022,12,0
0,2025-04-20T16:20:22.219000+00:00,81,1,1258,1,3929,10022,14,0
0,2025-04-20T16:20:22.459000+00:00,81,1,1258,1,3911,10022,16,0
0,2025-04-20T16:20:22.739000+00:00,81,1,1258,1,3940,10022,19,0
0,2025-04-20T16:20:23.138000+00:00,81,1,1258,1,4111,10022,22,0
0,2025-04-20T16:20:23.538000+00:00,81,1,1258,1,4362,10022,24,0
0,2025-04-20T16:20:23.858000+00:00,81,1,1258,1,4342,10022,28,0
0,2025-04-20T16:20:24.178000+00:00,81,1,1258,1,4244,10022,33,14
0,2025-04-20T16:20:24.578000+00:00,81,1,1258,1,4960,10022,44,18
0,2025-04-20T16:20:24.938000+00:00,81,1,1258,1,5980,10022,48,16
0,2025-04-20T16:20:25.258000+00:00,81,1,1258,1,6431,10022,54,14
0,2025-04-20T16:20:25.418000+00:00,81,1,1258,1,6506,10022,57,14
0,2025-04-20T16:20:25.578000+00:00,81,1,1258,1,6870,10022,57,15
0,2025-04-20T16:20:25.818000+00:00,81,1,1258,1,6745,10022,61,17
0,2025-04-20T16:20:26.138000+00:00,81,1,1258,2,6264,10022,65,20
0,2025-04-20T16:20:26.378000+00:00,81,1,1258,2,6167,10022,68,22
0,2025-04-20T16:20:26.818000+00:00,81,1,1258,2,6642,10022,76,21
0,2025-04-20T16:20:27.259000+00:00,81,1,1258,2,6946,10022,78,23
0,2025-04-20T16:20:27.459000+00:00,81,1,1258,2,6896,10022,79,23
0,2025-04-20T16:20:27.819000+00:00,81,1,1258,2,6964,10022,80,23
0,2025-04-20T16:20:28.059000+00:00,81,1,1258,2,6964,10022,80,23
0,2025-04-20T16:20:28.339000+00:00,81,1,1258,2,6958,10022,80,22
0,2025-04-20T16:20:28.739000+00:00,81,1,1258,2,7081,10022,80,22
0,2025-04-20T16:20:29.139000+00:00,81,1,1258,2,6908,10022,80,21
0,2025-04-20T16:20:29.419000+00:00,81,1,1258,2,6870,10022,80,7
0,2025-04-20T16:20:29.698000+00:00,81,1,1258,2,6736,10022,78,0
100,2025-04-20T16:20:29.938000+00:00,81,1,1258,2,6418,10022,75,0
100,2025-04-20T16:20:30.378000+00:00,81,1,1258,2,5897,10022,70,0
100,2025-04-20T16:20:30.738000+00:00,81,1,1258,2,5320,10022,62,0
100,2025-04-20T16:20:30.978000+00:00,81,1,1258,2,6860,10022,57,0
100,2025-04-20T16:20:31.298000+00:00,81,1,1258,1,5705,10022,51,0
100,2025-04-20T16:20:31.538000+00:00,81,1,1258,1,5415,10022,48,0
100,2025-04-20T16:20:31.738000+00:00,81,1,1258,1,4617,10022,44,0
100,2025-04-20T16:20:32.178000+00:00,81,1,1258,1,4276,10022,35,0
100,2025-04-20T16:20:32.658000+00:00,81,1,1258,1,4071,10022,32,0
100,2025-04-20T16:20:32.898000+00:00,81,1,1258,1,3858,10022,27,0
100,2025-04-20T16:20:33.138000+00:00,81,1,1258,1,3725,10022,24,0
100,2025-04-20T16:20:33.418000+00:00,81,1,1258,1,4283,10022,23,0
100,2025-04-20T16:20:33.578000+00:00,81,1,1258,1,4283,10022,20,0
100,2025-04-20T16:20:33.899000+00:00,81,1,1258,1,4385,10022,19,0
100,2025-04-20T16:20:34.299000+00:00,81,1,1258,1,4209,10022,14,0
100,2025-04-20T16:20:34.619000+00:00,81,1,1258,1,3716,10022,13,0
100,2025-04-20T16:20:34.859000+00:00,81,1,1258,1,3791,10022,10,0
100,2025-04-20T16:20:35.099000+00:00,81,1,1258,1,3839,10022,6,0
100,2025-04-20T16:20:35.299000+00:00,81,1,1258,1,3861,10022,5,0
100,2025-04-20T16:20:35.539000+00:00,81,1,1258,1,3919,10022,4,0
100,2025-04-20T16:20:35.699000+00:00,81,1,1258,1,3846,10022,3,0
0,2025-04-20T16:20:38.378000+00:00,81,1,1258,1,3667,10022,6,0
0,2025-04-20T16:20:38.538000+00:00,81,1,1258,1,3746,10022,6,0
0,2025-04-20T16:20:38.778000+00:00,81,1,1258,1,3848,10022,9,0
0,2025-04-20T16:20:39.058000+00:00,81,1,1258,1,4301,10022,11,0
0,2025-04-20T16:20:39.218000+00:00,81,1,1258,1,4742,10022,12,0
0,2025-04-20T16:20:39.458000+00:00,81,1,1258,1,4797,10022,12,0
0,2025-04-20T16:20:39.658000+00:00,81,1,1258,1,4359,10022,11,0
0,2025-04-20T16:20:39.898000+00:00,81,1,1258,1,3716,10022,12,1
0,2025-04-20T16:20:40.218000+00:00,81,1,1258,1,3556,10022,15,6
0,2025-04-20T16:20:40.499000+00:00,81,1,1258,1,3828,10022,19,6
0,2025-04-20T16:20:40.739000+00:00,81,1,1258,1,3804,10022,21,6
0,2025-04-20T16:20:40.939000+00:00,81,1,1258,1,3781,10022,21,6
0,2025-04-20T16:20:41.179000+00:00,81,1,1258,1,3872,10022,27,6
0,2025-04-20T16:20:41.459000+00:00,81,1,1258,1,3941,10022,28,6
0,2025-04-20T16:20:41.619000+00:00,81,1,1258,1,4064,10022,31,6
0,2025-04-20T16:20:41.939000+00:00,81,1,1258,1,4616,10022,34,20
0,2025-04-20T16:20:42.179000+00:00,81,1,1258,1,5269,10022,38,27
0,2025-04-20T16:20:42.499000+00:00,81,1,1258,1,6348,10022,52,28
0,2025-04-20T16:20:42.739000+00:00,81,1,1258,1,7491,10022,58,41
0,2025-04-20T16:20:42.979000+00:00,81,1,1258,1,8312,10022,68,44
0,2025-04-20T16:20:43.138000+00:00,81,1,1258,1,8630,10022,71,50
0,2025-04-20T16:20:43.378000+00:00,81,1,1258,1,7090,10022,75,57
0,2025-04-20T16:20:43.698000+00:00,81,1,1258,2,6756,10022,77,56
0,2025-04-20T16:20:43.938000+00:00,81,1,1258,2,6788,10022,79,54
0,2025-04-20T16:20:44.258000+00:00,81,1,1258,2,7091,10022,79,54
0,2025-04-20T16:20:44.458000+00:00,81,1,1258,2,7013,10022,79,54
0,2025-04-20T16:20:44.658000+00:00,81,1,1258,2,7380,10022,80,54
0,2025-04-20T16:20:44.858000+00:00,81,1,1258,2,8019,10022,80,55
0,2025-04-20T16:20:45.138000+00:00,81,1,1258,2,9002,10022,93,62
0,2025-04-20T16:20:45.338000+00:00,81,1,1258,2,9757,10022,99,59
0,2025-04-20T16:20:45.658000+00:00,81,1,1258,2,10044,10022,111,75
0,2025-04-20T16:20:45.818000+00:00,81,1,1258,2,10802,10022,119,77
0,2025-04-20T16:20:46.098000+00:00,81,1,1258,2,11578,10022,133,86
0,2025-04-20T16:20:46.258000+00:00,81,1,1258,2,10609,10022,137,99
0,2025-04-20T16:20:46.578000+00:00,81,1,1258,3,11555,10022,157,99
0,2025-04-20T16:20:46.778000+00:00,81,1,1258,3,11966,10022,165,99
0,2025-04-20T16:20:46.979000+00:00,81,1,1258,3,12402,10022,173,99
0,2025-04-20T16:20:47.219000+00:00,81,1,1258,3,12283,10022,175,3
100,2025-04-20T16:20:47.619000+00:00,81,1,1258,3,11431,10022,167,0
100,2025-04-20T16:20:47.819000+00:00,81,1,1258,3,10771,10022,157,0
100,2025-04-20T16:20:48.219000+00:00,81,1,1258,3,10531,10022,137,0
100,2025-04-20T16:20:48.659000+00:00,81,1,1258,2,10344,10022,120,0
0,2025-04-20T16:20:48.899000+00:00,81,1,1258,2,10094,10022,116,9
0,2025-04-20T16:20:49.818000+00:00,81,1,1258,2,10983,10022,125,61
100,2025-04-20T16:20:50.138000+00:00,81,1,1258,2,10425,10022,124,0
100,2025-04-20T16:20:50.498000+00:00,81,1,1258,2,9277,10022,111,0
100,2025-04-20T16:20:50.738000+00:00,81,1,1258,2,8641,10022,104,0
100,2025-04-20T16:20:50.898000+00:00,81,1,1258,2,8192,10022,97,0
100,2025-04-20T16:20:51.178000+00:00,81,1,1258,2,7934,10022,92,0
0,2025-04-20T16:20:51.418000+00:00,81,1,1258,2,7611,10022,89,0
0,2025-04-20T16:20:51.578000+00:00,81,1,1258,2,7982,10022,87,13
0,2025-04-20T16:20:51.738000+00:00,81,1,1258,2,7977,10022,87,32
0,2025-04-20T16:20:51.898000+00:00,81,1,1258,2,8263,10022,90,37
0,2025-04-20T16:20:52.218000+00:00,81,1,1258,2,8853,10022,95,49
0,2025-04-20T16:20:52.538000+00:00,81,1,1258,2,9954,10022,104,73
0,2025-04-20T16:20:52.858000+00:00,81,1,1258,2,10856,10022,115,82
0,2025-04-20T16:20:53.058000+00:00,81,1,1258,2,11789,10022,124,86
0,2025-04-20T16:20:53.298000+00:00,81,1,1258,2,10504,10022,133,93
0,2025-04-20T16:20:53.499000+00:00,81,1,1258,3,10785,10022,146,97
0,2025-04-20T16:20:53.779000+00:00,81,1,1258,3,11654,10022,156,99
0,2025-04-20T16:20:54.059000+00:00,81,1,1258,3,10214,10022,169,99
0,2025-04-20T16:20:54.259000+00:00,81,1,1258,4,11068,10022,177,99
0,2025-04-20T16:20:54.499000+00:00,81,1,1258,4,11593,10022,187,99
0,2025-04-20T16:20:54.699000+00:00,81,1,1258,4,11962,10022,193,99
0,2025-04-20T16:20:54.899000+00:00,81,1,1258,4,10982,10022,198,99
0,2025-04-20T16:20:55.299000+00:00,81,1,1258,4,11033,10022,204,99
0,2025-04-20T16:20:55.659000+00:00,81,1,1258,5,11445,10022,217,99
0,2025-04-20T16:20:55.859000+00:00,81,1,1258,5,11743,10022,222,99
0,2025-04-20T16:20:56.019000+00:00,81,1,1258,5,11043,10022,227,99
0,2025-04-20T16:20:56.259000+00:00,81,1,1258,6,10686,10022,228,99
0,2025-04-20T16:20:56.578000+00:00,81,1,1258,6,10865,10022,238,99
0,2025-04-20T16:20:56.778000+00:00,81,1,1258,6,11038,10022,240,99
0,2025-04-20T16:20:57.018000+00:00,81,1,1258,6,11200,10022,245,99
0,2025-04-20T16:20:57.378000+00:00,81,1,1258,6,11234,10022,249,99
0,2025-04-20T16:20:57.578000+00:00,81,1,1258,6,11401,10022,251,99
0,2025-04-20T16:20:57.778000+00:00,81,1,1258,6,11459,10022,252,99
0,2025-04-20T16:20:57.978000+00:00,81,1,1258,6,11474,10022,253,99
0,2025-04-20T16:20:58.138000+00:00,81,1,1258,6,11194,10022,253,30
100,2025-04-20T16:20:58.458000+00:00,81,1,1258,6,10936,10022,249,0
100,2025-04-20T16:20:58.818000+00:00,81,1,1258,6,9408,10022,215,0
100,2025-04-20T16:20:59.018000+00:00,81,1,1258,6,9408,10022,191,0
100,2025-04-20T16:20:59.178000+00:00,81,1,1258,5,9138,10022,172,0
100,2025-04-20T16:20:59.378000+00:00,81,1,1258,5,9447,10022,159,0
100,2025-04-20T16:20:59.538000+00:00,81,1,1258,4,9005,10022,154,0
100,2025-04-20T16:20:59.698000+00:00,81,1,1258,4,8844,10022,150,0
0,2025-04-20T16:20:59.978000+00:00,81,1,1258,4,8599,10022,143,1
0,2025-04-20T16:21:00.299000+00:00,81,1,1258,4,8534,10022,139,14
0,2025-04-20T16:21:00.459000+00:00,81,1,1258,4,8550,10022,139,34
0,2025-04-20T16:21:00.699000+00:00,81,1,1258,4,8786,10022,139,56
0,2025-04-20T16:21:00.899000+00:00,81,1,1258,4,8931,10022,143,69
0,2025-04-20T16:21:01.139000+00:00,81,1,1258,4,9275,10022,148,82
0,2025-04-20T16:21:01.379000+00:00,81,1,1258,4,9750,10022,156,76
0,2025-04-20T16:21:01.699000+00:00,81,1,1258,4,10010,10022,163,78
0,2025-04-20T16:21:01.939000+00:00,81,1,1258,4,10324,10022,167,72
0,2025-04-20T16:21:02.139000+00:00,81,1,1258,4,10535,10022,169,78
0,2025-04-20T16:21:02.379000+00:00,81,1,1258,4,10841,10022,177,79
0,2025-04-20T16:21:02.699000+00:00,81,1,1258,4,11255,10022,182,79
0,2025-04-20T16:21:02.859000+00:00,81,1,1258,4,11475,10022,184,80
0,2025-04-20T16:21:03.059000+00:00,81,1,1258,4,10863,10022,188,80
0,2025-04-20T16:21:03.219000+00:00,81,1,1258,4,10213,10022,191,80
0,2025-04-20T16:21:03.498000+00:00,81,1,1258,4,10526,10022,197,87
0,2025-04-20T16:21:03.738000+00:00,81,1,1258,5,10725,10022,200,89
0,2025-04-20T16:21:04.018000+00:00,81,1,1258,5,11029,10022,204,92
0,2025-04-20T16:21:04.258000+00:00,81,1,1258,5,11266,10022,210,97
0,2025-04-20T16:21:04.578000+00:00,81,1,1258,5,11505,10022,219,99
0,2025-04-20T16:21:04.898000+00:00,81,1,1258,5,11845,10022,226,99
0,2025-04-20T16:21:05.098000+00:00,81,1,1258,5,12033,10022,229,99
0,2025-04-20T16:21:05.298000+00:00,81,1,1258,5,11333,10022,231,99
0,2025-04-20T16:21:05.498000+00:00,81,1,1258,6,10722,10022,233,99
0,2025-04-20T16:21:05.738000+00:00,81,1,1258,6,10833,10022,235,97
0,2025-04-20T16:21:05.978000+00:00,81,1,1258,6,10861,10022,237,90
0,2025-04-20T16:21:06.138000+00:00,81,1,1258,6,10898,10022,237,69
0,2025-04-20T16:21:06.298000+00:00,81,1,1258,6,10697,10022,237,59
0,2025-04-20T16:21:06.618000+00:00,81,1,1258,6,10629,10022,234,56
0,2025-04-20T16:21:06.979000+00:00,81,1,1258,6,10668,10022,233,62
0,2025-04-20T16:21:07.299000+00:00,81,1,1258,6,10685,10022,233,73
0,2025-04-20T16:21:07.579000+00:00,81,1,1258,6,10632,10022,234,76
0,2025-04-20T16:21:07.819000+00:00,81,1,1258,6,10666,10022,235,51
0,2025-04-20T16:21:08.139000+00:00,81,1,1258,6,10405,10022,232,29
0,2025-04-20T16:21:08.379000+00:00,81,1,1258,6,10392,10022,227,46
0,2025-04-20T16:21:08.579000+00:00,81,1,1258,6,10363,10022,226,59
0,2025-04-20T16:21:08.819000+00:00,81,1,1258,6,10460,10022,226,78
0,2025-04-20T16:21:09.099000+00:00,81,1,1258,6,10634,10022,230,90
0,2025-04-20T16:21:09.339000+00:00,81,1,1258,6,9957,10022,232,16
100,2025-04-20T16:21:09.779000+00:00,81,1,1258,6,11001,10022,221,0
100,2025-04-20T16:21:10.138000+00:00,81,1,1258,5,10968,10022,213,0
0,2025-04-20T16:21:10.538000+00:00,81,1,1258,5,10394,10022,205,6
0,2025-04-20T16:21:10.698000+00:00,81,1,1258,5,10195,10022,201,20
0,2025-04-20T16:21:11.018000+00:00,81,1,1258,5,10550,10022,198,55
0,2025-04-20T16:21:11.218000+00:00,81,1,1258,5,10587,10022,199,75
0,2025-04-20T16:21:11.378000+00:00,81,1,1258,5,10849,10022,203,89
0,2025-04-20T16:21:11.538000+00:00,81,1,1258,5,10991,10022,205,99
0,2025-04-20T16:21:11.738000+00:00,81,1,1258,5,11232,10022,211,99
0,2025-04-20T16:21:11.938000+00:00,81,1,1258,5,11568,10022,217,76
0,2025-04-20T16:21:12.098000+00:00,81,1,1258,5,11453,10022,218,73
0,2025-04-20T16:21:12.378000+00:00,81,1,1258,5,11543,10022,219,77
0,2025-04-20T16:21:12.818000+00:00,81,1,1258,5,11941,10022,224,98
0,2025-04-20T16:21:12.978000+00:00,81,1,1258,5,11381,10022,227,99
0,2025-04-20T16:21:13.218000+00:00,81,1,1258,6,10659,10022,231,99
0,2025-04-20T16:21:13.379000+00:00,81,1,1258,6,10709,10022,234,99
0,2025-04-20T16:21:13.819000+00:00,81,1,1258,6,11014,10022,241,99
0,2025-04-20T16:21:14.059000+00:00,81,1,1258,6,11367,10022,241,99
0,2025-04-20T16:21:14.259000+00:00,81,1,1258,6,11425,10022,248,99
0,2025-04-20T16:21:14.459000+00:00,81,1,1258,6,11533,10022,251,99
0,2025-04-20T16:21:14.739000+00:00,81,1,1258,6,11690,10022,254,99
0,2025-04-20T16:21:14.979000+00:00,81,1,1258,6,10496,10022,260,99
0,2025-04-20T16:21:15.179000+00:00,81,1,1258,7,10544,10022,263,99
0,2025-04-20T16:21:15.379000+00:00,81,1,1258,7,10665,10022,265,99
0,2025-04-20T16:21:15.579000+00:00,81,1,1258,7,10748,10022,268,99
0,2025-04-20T16:21:15.859000+00:00,81,1,1258,7,10867,10022,271,99
0,2025-04-20T16:21:16.059000+00:00,81,1,1258,7,10967,10022,273,99
0,2025-04-20T16:21:16.219000+00:00,81,1,1258,7,11032,10022,275,99
0,2025-04-20T16:21:16.499000+00:00,81,1,1258,7,11091,10022,277,99
0,2025-04-20T16:21:16.818000+00:00,81,1,1258,7,11301,10022,280,99
0,2025-04-20T16:21:17.178000+00:00,81,1,1258,7,11312,10022,284,99
0,2025-04-20T16:21:17.458000+00:00,81,1,1258,7,11405,10022,286,99
0,2025-04-20T16:21:17.778000+00:00,81,1,1258,7,11484,10022,289,99
0,2025-04-20T16:21:17.938000+00:00,81,1,1258,7,11596,10022,290,99
0,2025-04-20T16:21:18.098000+00:00,81,1,1258,7,11667,10022,291,99
0,2025-04-20T16:21:18.418000+00:00,81,1,1258,7,11650,10022,293,99
0,2025-04-20T16:21:18.698000+00:00,81,1,1258,7,11724,10022,294,99
0,2025-04-20T16:21:18.858000+00:00,81,1,1258,7,11687,10022,294,99
0,2025-04-20T16:21:19.218000+00:00,81,1,1258,7,11654,10022,294,99
0,2025-04-20T16:21:19.418000+00:00,81,1,1258,7,11658,10022,293,99
0,2025-04-20T16:21:19.738000+00:00,81,1,1258,7,11511,10022,289,0
100,2025-04-20T16:21:20.059000+00:00,81,1,1258,7,10204,10022,275,0
100,2025-04-20T16:21:20.219000+00:00,81,1,1258,7,9501,10022,250,0
100,2025-04-20T16:21:20.379000+00:00,81,1,1258,7,9781,10022,237,0
100,2025-04-20T16:21:20.619000+00:00,81,1,1258,6,9716,10022,208,0
100,2025-04-20T16:21:20.779000+00:00,81,1,1258,6,10836,10022,192,0
100,2025-04-20T16:21:20.979000+00:00,81,1,1258,5,10763,10022,182,0
100,2025-04-20T16:21:21.219000+00:00,81,1,1258,4,10299,10022,173,0
100,2025-04-20T16:21:21.539000+00:00,81,1,1258,4,9589,10022,167,0
100,2025-04-20T16:21:21.739000+00:00,81,1,1258,4,9313,10022,160,0
0,2025-04-20T16:21:21.899000+00:00,81,1,1258,4,9157,10022,155,0
0,2025-04-20T16:21:22.299000+00:00,81,1,1258,4,8741,10022,149,1
0,2025-04-20T16:21:22.779000+00:00,81,1,1258,4,8786,10022,142,48
0,2025-04-20T16:21:23.139000+00:00,81,1,1258,4,9054,10022,144,54
0,2025-04-20T16:21:23.419000+00:00,81,1,1258,4,9248,10022,149,61
0,2025-04-20T16:21:23.578000+00:00,81,1,1258,4,9365,10022,152,63
0,2025-04-20T16:21:23.738000+00:00,81,1,1258,4,9608,10022,153,67
0,2025-04-20T16:21:24.018000+00:00,81,1,1258,4,9925,10022,158,71
0,2025-04-20T16:21:24.338000+00:00,81,1,1258,4,10225,10022,162,79
0,2025-04-20T16:21:24.498000+00:00,81,1,1258,4,10361,10022,167,87
0,2025-04-20T16:21:24.738000+00:00,81,1,1258,4,11112,10022,174,94
0,2025-04-20T16:21:25.058000+00:00,81,1,1258,4,11413,10022,182,94
0,2025-04-20T16:21:25.298000+00:00,81,1,1258,4,11904,10022,191,98
0,2025-04-20T16:21:25.578000+00:00,81,1,1258,5,10609,10022,200,98
0,2025-04-20T16:21:25.738000+00:00,81,1,1258,5,10874,10022,202,98
0,2025-04-20T16:21:25.978000+00:00,81,1,1258,5,11098,10022,209,98
0,2025-04-20T16:21:26.218000+00:00,81,1,1258,5,11430,10022,213,99
0,2025-04-20T16:21:26.459000+00:00,81,1,1258,5,11670,10022,218,99
0,2025-04-20T16:21:26.859000+00:00,81,1,1258,5,11962,10022,224,99
0,2025-04-20T16:21:27.299000+00:00,81,1,1258,6,10967,10022,237,99
0,2025-04-20T16:21:28.339000+00:00,81,1,1258,6,11768,10022,254,99
0,2025-04-20T16:21:28.659000+00:00,81,1,1258,7,10508,10022,259,99
0,2025-04-20T16:21:29.059000+00:00,81,1,1258,7,10651,10022,265,99
0,2025-04-20T16:21:29.219000+00:00,81,1,1258,7,10772,10022,267,99
0,2025-04-20T16:21:29.419000+00:00,81,1,1258,7,10785,10022,269,99
0,2025-04-20T16:21:29.659000+00:00,81,1,1258,7,10822,10022,270,99
0,2025-04-20T16:21:30.019000+00:00,81,1,1258,7,10939,10022,274,99
0,2025-04-20T16:21:30.338000+00:00,81,1,1258,7,11083,10022,277,99
0,2025-04-20T16:21:30.498000+00:00,81,1,1258,7,11016,10022,278,99
0,2025-04-20T16:21:30.658000+00:00,81,1,1258,7,11102,10022,279,99
0,2025-04-20T16:21:30.818000+00:00,81,1,1258,7,11180,10022,279,99
0,2025-04-20T16:21:31.018000+00:00,81,1,1258,7,11094,10022,279,99
0,2025-04-20T16:21:31.258000+00:00,81,1,1258,7,11094,10022,279,99
0,2025-04-20T16:21:31.578000+00:00,81,1,1258,7,10586,10022,271,0
100,2025-04-20T16:21:31.938000+00:00,81,1,1258,7,10135,10022,254,0
100,2025-04-20T16:21:32.378000+00:00,81,1,1258,6,10430,10022,226,0
100,2025-04-20T16:21:32.538000+00:00,81,1,1258,6,11170,10022,198,0
100,2025-04-20T16:21:32.738000+00:00,81,1,1258,4,10460,10022,198,0
100,2025-04-20T16:21:33.059000+00:00,81,1,1258,4,9826,10022,169,0
0,2025-04-20T16:21:33.299000+00:00,81,1,1258,4,9689,10022,161,0
0,2025-04-20T16:21:33.579000+00:00,81,1,1258,4,9447,10022,156,31
0,2025-04-20T16:21:33.739000+00:00,81,1,1258,4,9793,10022,157,59
0,2025-04-20T16:21:33.979000+00:00,81,1,1258,4,9986,10022,160,70
0,2025-04-20T16:21:34.179000+00:00,81,1,1258,4,10314,10022,164,82
0,2025-04-20T16:21:34.579000+00:00,81,1,1258,4,10765,10022,176,98
0,2025-04-20T16:21:34.899000+00:00,81,1,1258,4,11737,10022,188,98
0,2025-04-20T16:21:35.219000+00:00,81,1,1258,4,10374,10022,190,98
0,2025-04-20T16:21:35.659000+00:00,81,1,1258,5,10977,10022,205,98
0,2025-04-20T16:21:36.059000+00:00,81,1,1258,5,11477,10022,214,98
0,2025-04-20T16:21:36.299000+00:00,81,1,1258,5,11734,10022,220,98
0,2025-04-20T16:21:36.579000+00:00,81,1,1258,5,11045,10022,224,98
0,2025-04-20T16:21:36.899000+00:00,81,1,1258,6,10717,10022,229,99
0,2025-04-20T16:21:37.178000+00:00,81,1,1258,6,10772,10022,237,99
0,2025-04-20T16:21:37.538000+00:00,81,1,1258,6,11189,10022,242,99
0,2025-04-20T16:21:37.738000+00:00,81,1,1258,6,11313,10022,245,99
0,2025-04-20T16:21:37.978000+00:00,81,1,1258,6,11444,10022,250,99
0,2025-04-20T16:21:38.338000+00:00,81,1,1258,6,11703,10022,255,99
0,2025-04-20T16:21:38.578000+00:00,81,1,1258,6,10516,10022,259,99
0,2025-04-20T16:21:38.738000+00:00,81,1,1258,7,10486,10022,260,99
0,2025-04-20T16:21:38.938000+00:00,81,1,1258,7,10570,10022,261,99
0,2025-04-20T16:21:39.218000+00:00,81,1,1258,7,10750,10022,267,99
0,2025-04-20T16:21:39.378000+00:00,81,1,1258,7,10799,10022,269,99
0,2025-04-20T16:21:39.579000+00:00,81,1,1258,7,10875,10022,272,99
0,2025-04-20T16:21:39.819000+00:00,81,1,1258,7,10937,10022,274,99
0,2025-04-20T16:21:40.219000+00:00,81,1,1258,7,11150,10022,279,99
0,2025-04-20T16:21:40.459000+00:00,81,1,1258,7,11241,10022,280,99
0,2025-04-20T16:21:40.739000+00:00,81,1,1258,7,11336,10022,283,99
0,2025-04-20T16:21:41.019000+00:00,81,1,1258,7,11399,10022,286,99
0,2025-04-20T16:21:41.179000+00:00,81,1,1258,7,11368,10022,287,99
0,2025-04-20T16:21:41.499000+00:00,81,1,1258,7,11569,10022,289,99
0,2025-04-20T16:21:41.819000+00:00,81,1,1258,7,11628,10022,290,99
0,2025-04-20T16:21:42.059000+00:00,81,1,1258,7,11689,10022,291,99
0,2025-04-20T16:21:42.219000+00:00,81,1,1258,7,11730,10022,293,99
0,2025-04-20T16:21:42.459000+00:00,81,1,1258,7,10571,10022,294,99
0,2025-04-20T16:21:42.659000+00:00,81,1,1258,7,10438,10022,295,99
0,2025-04-20T16:21:42.939000+00:00,81,1,1258,8,10483,10022,297,99
0,2025-04-20T16:21:43.379000+00:00,81,1,1258,8,10526,10022,298,99
0,2025-04-20T16:21:43.539000+00:00,81,1,1258,8,10552,10022,298,99
0,2025-04-20T16:21:43.778000+00:00,81,1,1258,8,10584,10022,299,99
0,2025-04-20T16:21:44.018000+00:00,81,1,1258,8,10647,10022,301,99
0,2025-04-20T16:21:44.378000+00:00,81,1,1258,8,10677,10022,301,99
0,2025-04-20T16:21:44.818000+00:00,81,1,1258,8,10749,10022,304,99
0,2025-04-20T16:21:45.178000+00:00,81,1,1258,8,10750,10022,305,99
0,2025-04-20T16:21:45.418000+00:00,81,1,1258,8,10783,10022,306,99
0,2025-04-20T16:21:45.578000+00:00,81,1,1258,8,10798,10022,307,99
0,2025-04-20T16:21:45.978000+00:00,81,1,1258,8,10741,10022,306,99
0,2025-04-20T16:21:46.379000+00:00,81,1,1258,8,10750,10022,304,99
0,2025-04-20T16:21:46.539000+00:00,81,1,1258,8,10679,10022,304,99
0,2025-04-20T16:21:46.779000+00:00,81,1,1258,8,10704,10022,303,99
0,2025-04-20T16:21:47.059000+00:00,81,1,1258,8,10608,10022,302,99
0,2025-04-20T16:21:47.219000+00:00,81,1,1258,8,10528,10022,300,99
0,2025-04-20T16:21:47.419000+00:00,81,1,1258,8,10513,10022,300,99
0,2025-04-20T16:21:47.699000+00:00,81,1,1258,8,10324,10022,298,99
0,2025-04-20T16:21:47.939000+00:00,81,1,1258,8,10198,10022,295,0
100,2025-04-20T16:21:48.299000+00:00,81,1,1258,8,9538,10022,279,0
100,2025-04-20T16:21:48.499000+00:00,81,1,1258,8,8922,10022,259,0
100,2025-04-20T16:21:48.699000+00:00,81,1,1258,8,8922,10022,239,0
100,2025-04-20T16:21:49.019000+00:00,81,1,1258,7,9902,10022,213,0
100,2025-04-20T16:21:49.219000+00:00,81,1,1258,7,10962,10022,198,0
100,2025-04-20T16:21:49.419000+00:00,81,1,1258,7,10908,10022,187,0
0,2025-04-20T16:21:49.699000+00:00,81,1,1258,4,10642,10022,184,0
0,2025-04-20T16:21:49.899000+00:00,81,1,1258,4,10442,10022,175,7
0,2025-04-20T16:21:50.099000+00:00,81,1,1258,4,10442,10022,171,7
0,2025-04-20T16:21:50.299000+00:00,81,1,1258,4,10767,10022,171,67
0,2025-04-20T16:21:50.578000+00:00,81,1,1258,4,11088,10022,177,89
0,2025-04-20T16:21:50.818000+00:00,81,1,1258,4,11581,10022,183,99
0,2025-04-20T16:21:51.178000+00:00,81,1,1258,4,11283,10022,194,99
0,2025-04-20T16:21:51.538000+00:00,81,1,1258,5,11075,10022,205,98
0,2025-04-20T16:21:51.818000+00:00,81,1,1258,5,11215,10022,211,98
0,2025-04-20T16:21:51.978000+00:00,81,1,1258,5,11453,10022,216,98
0,2025-04-20T16:21:52.418000+00:00,81,1,1258,5,11146,10022,224,98
0,2025-04-20T16:21:52.578000+00:00,81,1,1258,5,10409,10022,228,98
