brake,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle,millis
100,1,0,1258,1,3695,10022,29,0,1745166354459
100,1,0,1258,1,3648,10022,28,0,1745166354659
100,1,0,1258,1,3677,10022,26,0,1745166354859
100,1,0,1258,1,3688,10022,24,0,1745166355139
0,1,0,1258,1,3675,10022,23,0,1745166355419
0,1,0,1258,1,3627,10022,22,0,1745166355779
0,1,0,1258,1,3572,10022,22,0,1745166356220
0,1,0,1258,1,3624,10022,21,0,1745166356620
0,1,0,1258,1,3596,10022,21,0,1745166357100
0,1,0,1258,1,3223,10022,21,0,1745166357460
0,1,0,1258,1,2883,10022,22,0,1745166357860
0,1,0,1258,1,3459,10022,22,0,1745166358060
0,1,0,1258,1,3156,10022,25,0,1745166358420
0,1,0,1258,1,3174,10022,27,0,1745166358620
0,1,0,1258,1,3472,10022,28,0,1745166358820
0,1,0,1258,1,3386,10022,29,0,1745166358980
0,1,0,1258,1,3669,10022,32,0,1745166359220
0,1,0,1258,1,3870,10022,34,0,1745166359579
0,1,0,1258,1,3996,10022,35,0,1745166359739
0,1,0,1258,1,4019,10022,36,0,1745166359939
0,1,0,1258,1,4229,10022,36,0,1745166360139
0,1,0,1258,1,3863,10022,36,0,1745166360339
0,1,0,1258,1,4115,10022,36,0,1745166360539
0,1,0,1258,1,3824,10022,35,0,1745166360779
0,1,0,1258,1,3755,10022,34,0,1745166361059
0,1,0,1258,1,4074,10022,34,3,1745166361419
0,1,0,1258,1,4528,10022,38,6,1745166361819
0,1,0,1258,1,4609,10022,40,8,1745166362059
0,1,0,1258,1,5278,10022,46,11,1745166362459
0,1,0,1258,1,6051,10022,53,12,1745166362860
0,1,0,1258,1,6654,10022,61,13,1745166363300
0,1,0,1258,1,7191,10022,64,13,1745166363500
0,1,0,1258,1,6911,10022,66,14,1745166363700
0,1,0,1258,2,6282,10022,70,13,1745166364060
0,1,0,1258,2,6633,10022,74,13,1745166364340
0,1,0,1258,2,6801,10022,75,13,1745166364540
0,1,0,1258,2,6884,10022,78,8,1745166364740
0,1,0,1258,2,6512,10022,78,0,1745166365060
0,1,0,1258,2,6838,10022,77,6,1745166365260
0,1,0,1258,2,6829,10022,78,7,1745166365540
0,1,0,1258,2,6940,10022,79,9,1745166365700
0,1,0,1258,2,7105,10022,81,10,1745166365900
0,1,0,1258,2,7272,10022,83,6,1745166366220
0,1,0,1258,2,7340,10022,83,0,1745166366579
0,1,0,1258,2,7149,10022,82,0,1745166366899
0,1,0,1258,2,7120,10022,82,0,1745166367179
0,1,0,1258,2,7137,10022,81,0,1745166367339
0,1,0,1258,2,7058,10022,81,0,1745166367579
0,1,0,1258,2,6974,10022,80,0,1745166367939
0,1,0,1258,2,6890,10022,80,0,1745166368139
0,1,0,1258,2,6966,10022,79,0,1745166368339
0,1,0,1258,2,6891,10022,79,0,1745166368499
0,1,0,1258,2,6831,10022,78,0,1745166368699
0,1,0,1258,2,6710,10022,78,0,1745166368979
0,1,0,1258,2,6765,10022,77,0,1745166369219
0,1,0,1258,2,6617,10022,76,0,1745166369500
100,1,0,1258,2,6577,10022,74,0,1745166369820
100,1,0,1258,2,6200,10022,72,0,1745166370020
100,1,0,1258,2,5989,10022,70,0,1745166370220
0,1,0,1258,2,6950,10022,67,0,1745166370500
0,1,0,1258,1,6743,10022,63,0,1745166370820
0,1,0,1258,1,6688,10022,62,0,1745166371100
100,1,0,1258,1,6930,10022,61,4,1745166371460
0,1,0,1258,1,6500,10022,60,0,1745166371620
0,1,0,1258,1,6476,10022,60,0,1745166371980
0,1,0,1258,1,6561,10022,59,0,1745166372220
100,1,0,1258,1,6643,10022,58,0,1745166372540
0,1,0,1258,1,5869,10022,58,0,1745166372700
100,1,0,1258,1,6366,10022,57,0,1745166373019
100,1,0,1258,1,6104,10022,55,0,1745166373419
0,1,0,1258,1,5876,10022,54,0,1745166373579
0,1,0,1258,1,5850,10022,54,0,1745166373779
0,1,0,1258,1,5741,10022,53,0,1745166373979
0,1,0,1258,1,5778,10022,53,0,1745166374139
0,1,0,1258,1,5694,10022,52,0,1745166374419
0,1,0,1258,1,5667,10022,52,0,1745166374819
0,1,0,1258,1,5611,10022,51,0,1745166375099
0,1,0,1258,1,5578,10022,51,0,1745166375459
0,1,0,1258,1,5609,10022,51,0,1745166375659
0,1,0,1258,1,5629,10022,51,0,1745166375900
0,1,0,1258,1,5667,10022,50,0,1745166376260
0,1,0,1258,1,5327,10022,49,0,1745166376660
0,1,0,1258,1,5122,10022,48,0,1745166376860
0,1,0,1258,1,5074,10022,47,0,1745166377020
0,1,0,1258,1,5060,10022,45,0,1745166377260
0,1,0,1258,1,4580,10022,43,0,1745166377620
0,1,0,1258,1,4580,10022,42,0,1745166377860
0,1,0,1258,1,4345,10022,39,0,1745166378220
0,1,0,1258,1,4296,10022,37,0,1745166378540
0,1,0,1258,1,4675,10022,39,7,1745166378780
0,1,0,1258,1,5546,10022,47,12,1745166379140
0,1,0,1258,1,6315,10022,55,21,1745166379460
0,1,0,1258,1,6805,10022,57,22,1745166379620
0,1,0,1258,1,7675,10022,67,30,1745166379899
0,1,0,1258,1,8312,10022,72,36,1745166380099
0,1,0,1258,1,8455,10022,80,41,1745166380419
0,1,0,1258,2,7604,10022,83,43,1745166380579
0,1,0,1258,2,8164,10022,86,43,1745166380739
0,1,0,1258,2,9325,10022,97,62,1745166381019
0,1,0,1258,2,11395,10022,138,100,1745166381939
0,1,0,1258,3,10041,10022,157,100,1745166382259
0,1,0,1258,4,10400,10022,169,100,1745166382500
0,1,0,1258,4,10648,10022,174,100,1745166382660
0,1,0,1258,4,11290,10022,181,100,1745166382940
0,1,0,1258,4,11934,10022,192,100,1745166383220
0,1,0,1258,4,10694,10022,206,100,1745166383620
0,1,0,1258,5,11150,10022,215,100,1745166383900
0,1,0,1258,5,11483,10022,222,100,1745166384260
0,1,0,1258,5,11886,10022,231,100,1745166384620
0,1,0,1258,5,10626,10022,231,100,1745166384860
0,1,0,1258,6,10939,10022,243,100,1745166385300
0,1,0,1258,6,11030,10022,246,100,1745166385700
0,1,0,1258,6,11044,10022,248,100,1745166385940
0,1,0,1258,6,11162,10022,249,100,1745166386180
0,1,0,1258,6,11218,10022,252,100,1745166386499
0,1,0,1258,6,11249,10022,250,9,1745166386739
100,1,0,1258,6,10427,10022,236,0,1745166387019
100,1,0,1258,6,9727,10022,216,0,1745166387259
100,1,0,1258,6,9353,10022,187,0,1745166387579
100,1,0,1258,5,10032,10022,170,0,1745166387859
100,1,0,1258,4,9666,10022,161,0,1745166388139
0,1,0,1258,4,9460,10022,159,0,1745166388339
0,1,0,1258,4,9379,10022,153,45,1745166388579
0,1,0,1258,4,9523,10022,154,53,1745166388779
0,1,0,1258,4,10038,10022,160,77,1745166389140
0,1,0,1258,4,10486,10022,166,98,1745166389340
0,1,0,1258,4,9226,10022,173,88,1745166389540
0,1,0,1258,5,9330,10022,178,92,1745166389860
0,1,0,1258,5,9569,10022,183,100,1745166390140
0,1,0,1258,5,9850,10022,188,100,1745166390420
0,1,0,1258,5,10242,10022,194,100,1745166390860
0,1,0,1258,5,10533,10022,199,100,1745166391180
0,1,0,1258,5,10719,10022,203,100,1745166391340
0,1,0,1258,5,10820,10022,206,100,1745166391580
0,1,0,1258,5,10984,10022,208,100,1745166391780
0,1,0,1258,5,11171,10022,215,100,1745166392100
0,1,0,1258,5,11335,10022,218,100,1745166392380
0,1,0,1258,5,11478,10022,223,100,1745166392660
0,1,0,1258,5,11676,10022,227,100,1745166392860
0,1,0,1258,5,11757,10022,229,100,1745166393020
0,1,0,1258,5,11392,10022,232,100,1745166393259
0,1,0,1258,5,10594,10022,234,100,1745166393539
0,1,0,1258,6,10668,10022,236,100,1745166393779
0,1,0,1258,6,10766,10022,239,100,1745166394139
0,1,0,1258,6,10858,10022,239,100,1745166394299
0,1,0,1258,6,10875,10022,241,100,1745166394579
0,1,0,1258,6,10880,10022,242,100,1745166394779
0,1,0,1258,6,10965,10022,242,100,1745166395179
0,1,0,1258,6,10965,10022,246,100,1745166395499
0,1,0,1258,6,11116,10022,248,100,1745166395820
0,1,0,1258,6,11031,10022,247,72,1745166396060
0,1,0,1258,6,10999,10022,245,74,1745166396460
0,1,0,1258,6,11059,10022,244,100,1745166396820
0,1,0,1258,6,11033,10022,245,100,1745166397020
0,1,0,1258,6,9630,10022,221,9,1745166397980
0,1,0,1258,6,9642,10022,214,25,1745166398220
0,1,0,1258,6,9640,10022,212,68,1745166398540
0,1,0,1258,6,9640,10022,213,77,1745166398700
0,1,0,1258,6,9912,10022,217,77,1745166398940
0,1,0,1258,6,10065,10022,219,100,1745166399220
0,1,0,1258,6,10184,10022,228,100,1745166399500
0,1,0,1258,6,10248,10022,226,65,1745166399780
0,1,0,1258,6,10327,10022,225,79,1745166399979
0,1,0,1258,6,10521,10022,229,100,1745166400459
0,1,0,1258,6,10614,10022,232,100,1745166400619
0,1,0,1258,6,10749,10022,235,100,1745166400859
0,1,0,1258,6,10756,10022,238,100,1745166401059
0,1,0,1258,6,11161,10022,246,100,1745166401459
0,1,0,1258,6,11260,10022,250,100,1745166401619
0,1,0,1258,6,11587,10022,258,100,1745166402099
0,1,0,1258,6,10733,10022,264,100,1745166402500
0,1,0,1258,7,10588,10022,266,100,1745166402740
0,1,0,1258,7,10676,10022,268,100,1745166402940
0,1,0,1258,7,10873,10022,272,100,1745166403260
0,1,0,1258,7,10979,10022,276,100,1745166403540
0,1,0,1258,7,11058,10022,278,100,1745166403860
0,1,0,1258,7,11231,10022,282,100,1745166404180
0,1,0,1258,7,11248,10022,284,100,1745166404420
0,1,0,1258,7,11345,10022,285,100,1745166404700
0,1,0,1258,7,11321,10022,286,100,1745166405020
0,1,0,1258,7,11348,10022,286,100,1745166405180
0,1,0,1258,7,11380,10022,287,100,1745166405540
0,1,0,1258,7,11312,10022,287,100,1745166405700
0,1,0,1258,7,11340,10022,287,100,1745166405940
0,1,0,1258,7,11314,10022,286,100,1745166406180
0,1,0,1258,7,11294,10022,286,100,1745166406340
0,1,0,1258,7,11301,10022,286,100,1745166406779
0,1,0,1258,7,11302,10022,285,100,1745166407179
0,1,0,1258,7,11129,10022,285,92,1745166407379
100,1,0,1258,7,10435,10022,273,0,1745166407779
100,1,0,1258,7,9461,10022,257,0,1745166408059
100,1,0,1258,7,10537,10022,220,0,1745166408339
100,1,0,1258,7,11609,10022,200,0,1745166408659
100,1,0,1258,5,11130,10022,186,0,1745166408900
100,1,0,1258,4,10251,10022,179,0,1745166409220
0,1,0,1258,4,9022,10022,151,2,1745166410340
0,1,0,1258,4,8948,10022,147,16,1745166410500
0,1,0,1258,4,9127,10022,148,55,1745166410860
0,1,0,1258,4,9351,10022,151,67,1745166411060
0,1,0,1258,4,9762,10022,157,76,1745166411300
0,1,0,1258,4,9762,10022,159,81,1745166411460
0,1,0,1258,4,10495,10022,168,89,1745166411700
0,1,0,1258,4,11195,10022,179,100,1745166412100
0,1,0,1258,4,11843,10022,191,100,1745166412540
0,1,0,1258,4,10583,10022,195,100,1745166412740
0,1,0,1258,5,10563,10022,201,100,1745166412900
0,1,0,1258,5,10700,10022,203,100,1745166413060
0,1,0,1258,5,10945,10022,209,100,1745166413260
0,1,0,1258,5,11219,10022,211,100,1745166413539
0,1,0,1258,5,11344,10022,220,100,1745166413779
0,1,0,1258,5,10904,10022,226,100,1745166414179
0,1,0,1258,5,10430,10022,233,100,1745166414339
0,1,0,1258,6,10960,10022,242,100,1745166414739
0,1,0,1258,6,11006,10022,248,100,1745166415059
0,1,0,1258,6,11339,10022,253,100,1745166415340
0,1,0,1258,6,11452,10022,256,100,1745166415500
0,1,0,1258,6,11588,10022,260,100,1745166415820
0,1,0,1258,7,10397,10022,262,100,1745166416260
0,1,0,1258,7,10546,10022,264,100,1745166416420
0,1,0,1258,7,10647,10022,266,100,1745166416860
0,1,0,1258,7,10673,10022,266,100,1745166417060
0,1,0,1258,7,10702,10022,269,100,1745166417340
0,1,0,1258,7,10715,10022,270,100,1745166417580
0,1,0,1258,7,10778,10022,270,100,1745166417780
0,1,0,1258,7,10742,10022,271,100,1745166418020
0,1,0,1258,7,10726,10022,270,100,1745166418300
0,1,0,1258,7,10737,10022,271,100,1745166418460
0,1,0,1258,7,10735,10022,272,100,1745166418660
0,1,0,1258,7,10650,10022,271,69,1745166418900
100,1,0,1258,7,10316,10022,261,0,1745166419260
100,1,0,1258,7,9508,10022,245,0,1745166419460
100,1,0,1258,7,10330,10022,218,0,1745166419820
100,1,0,1258,5,9760,10022,198,0,1745166420060
100,1,0,1258,5,9760,10022,194,0,1745166420219
0,1,0,1258,5,9306,10022,183,2,1745166420539
0,1,0,1258,5,9326,10022,178,28,1745166420819
0,1,0,1258,5,9262,10022,179,57,1745166421139
0,1,0,1258,5,9663,10022,180,70,1745166421339
0,1,0,1258,5,9892,10022,185,96,1745166421499
0,1,0,1258,5,10482,10022,198,100,1745166421900
0,1,0,1258,5,10808,10022,205,100,1745166422220
0,1,0,1258,5,10920,10022,210,83,1745166422500
0,1,0,1258,5,11245,10022,214,85,1745166422820
0,1,0,1258,5,11365,10022,217,92,1745166423020
0,1,0,1258,5,11457,10022,217,100,1745166423180
0,1,0,1258,5,11605,10022,223,100,1745166423380
0,1,0,1258,5,10987,10022,226,100,1745166423580
0,1,0,1258,6,10496,10022,230,100,1745166423740
0,1,0,1258,6,10647,10022,232,100,1745166423940
0,1,0,1258,6,10828,10022,238,100,1745166424100
0,1,0,1258,6,10916,10022,242,100,1745166424300
0,1,0,1258,6,11062,10022,244,100,1745166424500
0,1,0,1258,6,11308,10022,251,100,1745166424860
0,1,0,1258,6,11504,10022,257,100,1745166425220
0,1,0,1258,7,10453,10022,262,100,1745166425660
0,1,0,1258,7,10689,10022,266,100,1745166425900
0,1,0,1258,7,10823,10022,271,100,1745166426220
0,1,0,1258,7,10964,10022,275,100,1745166426500
0,1,0,1258,7,11065,10022,277,100,1745166426780
0,1,0,1258,7,11065,10022,280,100,1745166426979
0,1,0,1258,7,11257,10022,282,100,1745166427339
0,1,0,1258,7,11335,10022,286,100,1745166427539
0,1,0,1258,7,11419,10022,289,100,1745166427899
0,1,0,1258,7,11415,10022,290,100,1745166428179
0,1,0,1258,7,11641,10022,293,100,1745166428580
0,1,0,1258,8,10661,10022,296,100,1745166428900
0,1,0,1258,8,10612,10022,297,100,1745166429260
0,1,0,1258,8,10694,10022,300,100,1745166429580
0,1,0,1258,8,10774,10022,302,100,1745166429940
0,1,0,1258,8,10829,10022,303,100,1745166430220
0,1,0,1258,8,10826,10022,305,100,1745166430460
0,1,0,1258,8,10893,10022,304,100,1745166430740
0,1,0,1258,8,10938,10022,306,100,1745166431020
0,1,0,1258,8,10915,10022,306,100,1745166431180
0,1,0,1258,8,10942,10022,307,100,1745166431420
0,1,0,1258,8,10893,10022,308,100,1745166431700
0,1,0,1258,8,10933,10022,308,100,1745166432020
0,1,0,1258,8,10942,10022,308,100,1745166432260
0,1,0,1258,8,10942,10022,307,100,1745166432420
0,1,0,1258,8,10945,10022,307,100,1745166432740
0,1,0,1258,8,10862,10022,307,100,1745166433100
0,1,0,1258,8,10904,10022,306,100,1745166433260
0,1,0,1258,8,10749,10022,305,100,1745166433420
0,1,0,1258,8,10808,10022,305,100,1745166433579
0,1,0,1258,8,10783,10022,303,100,1745166433939
0,1,0,1258,8,10641,10022,301,100,1745166434099
0,1,0,1258,8,10624,10022,300,100,1745166434459
0,1,0,1258,8,10389,10022,299,55,1745166434779
100,1,0,1258,8,9675,10022,224,0,1745166435860
100,1,0,1258,6,9925,10022,209,0,1745166436180
100,1,0,1258,5,9481,10022,197,0,1745166436460
100,1,0,1258,5,9481,10022,187,0,1745166436620
0,1,0,1258,5,9138,10022,177,28,1745166436980
0,1,0,1258,5,9400,10022,176,62,1745166437140
0,1,0,1258,5,9663,10022,181,84,1745166437420
0,1,0,1258,5,10128,10022,189,100,1745166437780
0,1,0,1258,5,10360,10022,194,100,1745166437980
0,1,0,1258,5,10949,10022,207,100,1745166438420
0,1,0,1258,5,11179,10022,212,100,1745166438660
0,1,0,1258,5,11365,10022,216,100,1745166438860
0,1,0,1258,5,11561,10022,223,100,1745166439060
0,1,0,1258,5,11797,10022,229,100,1745166439340
0,1,0,1258,6,10852,10022,239,100,1745166439820
0,1,0,1258,6,11103,10022,245,100,1745166440260
0,1,0,1258,6,11275,10022,250,100,1745166440579
0,1,0,1258,6,11448,10022,253,100,1745166440859
0,1,0,1258,6,11556,10022,256,100,1745166441059
0,1,0,1258,6,11616,10022,261,100,1745166441459
0,1,0,1258,7,10585,10022,266,100,1745166441820
0,1,0,1258,7,10776,10022,270,100,1745166442100
0,1,0,1258,7,10811,10022,271,100,1745166442260
0,1,0,1258,7,10822,10022,274,100,1745166442420
0,1,0,1258,7,10913,10022,275,100,1745166442660
0,1,0,1258,7,10997,10022,279,100,1745166442940
0,1,0,1258,7,11134,10022,280,100,1745166443100
0,1,0,1258,7,11147,10022,280,100,1745166443380
0,1,0,1258,7,11185,10022,281,100,1745166443580
0,1,0,1258,7,11187,10022,282,100,1745166443740
0,1,0,1258,7,11215,10022,283,100,1745166443940
0,1,0,1258,7,11218,10022,283,100,1745166444140
0,1,0,1258,7,11291,10022,284,100,1745166444340
0,1,0,1258,7,11284,10022,284,100,1745166444500
0,1,0,1258,7,11332,10022,285,100,1745166444820
0,1,0,1258,7,11321,10022,286,100,1745166444980
0,1,0,1258,7,11339,10022,286,100,1745166445260
0,1,0,1258,7,11429,10022,287,100,1745166445500
0,1,0,1258,7,11438,10022,288,100,1745166445700
0,1,0,1258,7,11465,10022,288,100,1745166445980
0,1,0,1258,7,11459,10022,289,100,1745166446220
0,1,0,1258,7,11492,10022,290,100,1745166446420
0,1,0,1258,7,11484,10022,290,100,1745166446620
0,1,0,1258,8,10391,10022,291,100,1745166446860
0,1,0,1258,8,10369,10022,292,100,1745166447099
0,1,0,1258,8,10401,10022,292,100,1745166447299
0,1,0,1258,8,10457,10022,293,100,1745166447499
0,1,0,1258,8,10451,10022,293,100,1745166447699
0,1,0,1258,8,10495,10022,294,100,1745166448059
0,1,0,1258,8,10459,10022,294,100,1745166448260
0,1,0,1258,8,10490,10022,295,100,1745166448500
0,1,0,1258,8,10531,10022,296,100,1745166449460
0,1,0,1258,8,10538,10022,296,100,1745166449860
0,1,0,1258,8,10590,10022,296,100,1745166450020
0,1,0,1258,8,10578,10022,297,100,1745166450260
0,1,0,1258,8,10597,10022,297,100,1745166450500
0,1,0,1258,8,10582,10022,297,100,1745166450660
0,1,0,1258,8,10194,10022,297,25,1745166450860
0,1,0,1258,8,10163,10022,293,25,1745166451020
0,1,0,1258,8,10184,10022,287,0,1745166451300
0,1,0,1258,8,9968,10022,283,0,1745166451500
0,1,0,1258,8,9971,10022,281,0,1745166451660
0,1,0,1258,8,9596,10022,275,0,1745166451980
100,1,0,1258,8,9448,10022,271,0,1745166452220
100,1,0,1258,8,9011,10022,240,0,1745166452540
100,1,0,1258,8,8870,10022,199,0,1745166452980
100,1,0,1258,8,9191,10022,183,0,1745166453140
100,1,0,1258,8,9585,10022,170,0,1745166453340
100,1,0,1258,8,10326,10022,157,0,1745166453620
100,1,0,1258,5,9560,10022,138,0,1745166453899
100,1,0,1258,3,8574,10022,125,0,1745166454259
100,1,0,1258,3,8163,10022,114,0,1745166454499
100,1,0,1258,3,7603,10022,110,0,1745166454739
0,1,0,1258,3,7290,10022,103,0,1745166455060
0,1,0,1258,3,7058,10022,98,2,1745166455500
0,1,0,1258,3,7188,10022,98,23,1745166455860
0,1,0,1258,3,7579,10022,101,31,1745166456140
0,1,0,1258,3,7776,10022,101,41,1745166456380
0,1,0,1258,3,8233,10022,108,45,1745166456620
0,1,0,1258,3,8668,10022,117,50,1745166456900
0,1,0,1258,3,8949,10022,121,52,1745166457100
0,1,0,1258,3,9364,10022,124,54,1745166457340
0,1,0,1258,3,9842,10022,135,55,1745166457700
0,1,0,1258,3,10331,10022,139,55,1745166457980
0,1,0,1258,3,10310,10022,145,55,1745166458260
0,1,0,1258,3,10450,10022,150,55,1745166458500
0,1,0,1258,3,10836,10022,153,55,1745166458700
0,1,0,1258,4,9436,10022,153,55,1745166458900
0,1,0,1258,4,9802,10022,162,58,1745166459260
0,1,0,1258,4,10116,10022,167,61,1745166459540
0,1,0,1258,4,10365,10022,171,61,1745166459740
0,1,0,1258,4,10122,10022,171,0,1745166460020
0,1,0,1258,4,9851,10022,167,0,1745166460260
0,1,0,1258,4,9546,10022,162,0,1745166460699
0,1,0,1258,4,9538,10022,161,0,1745166460899
0,1,0,1258,4,9317,10022,158,0,1745166461179
0,1,0,1258,4,9236,10022,155,0,1745166461420
0,1,0,1258,4,9050,10022,153,0,1745166461740
0,1,0,1258,4,8874,10022,150,0,1745166462060
0,1,0,1258,4,8729,10022,150,0,1745166462220
0,1,0,1258,4,8562,10022,146,0,1745166462540
0,1,0,1258,4,8462,10022,144,0,1745166462780
0,1,0,1258,4,8389,10022,142,0,1745166463020
0,1,0,1258,4,8269,10022,140,0,1745166463220
0,1,0,1258,4,8179,10022,138,0,1745166463460
0,1,0,1258,4,8179,10022,137,0,1745166463660
0,1,0,1258,4,7694,10022,131,0,1745166464340
0,1,0,1258,4,7592,10022,129,0,1745166464660
0,1,0,1258,4,7467,10022,127,0,1745166464940
0,1,0,1258,4,7403,10022,125,0,1745166465180
0,1,0,1258,4,7354,10022,124,0,1745166465340
0,1,0,1258,4,7177,10022,122,0,1745166465660
0,1,0,1258,4,7072,10022,120,0,1745166465980
0,1,0,1258,4,7072,10022,118,0,1745166466180
0,1,0,1258,4,6826,10022,116,0,1745166466540
0,1,0,1258,4,6727,10022,115,0,1745166466740
100,1,0,1258,4,6598,10022,115,0,1745166466940
100,1,0,1258,4,6343,10022,106,0,1745166467339
100,1,0,1258,4,5991,10022,101,0,1745166467619
100,1,0,1258,4,5848,10022,97,0,1745166467940
100,1,0,1258,4,6203,10022,94,0,1745166468100
100,1,0,1258,3,6825,10022,93,0,1745166468260
100,1,0,1258,3,6337,10022,90,0,1745166468420
100,1,0,1258,3,6218,10022,88,0,1745166468620
0,1,0,1258,3,5991,10022,85,0,1745166468940
0,1,0,1258,3,5877,10022,83,0,1745166469140
0,1,0,1258,3,5851,10022,80,0,1745166469420
100,1,0,1258,3,5650,10022,78,0,1745166469620
0,1,0,1258,3,5376,10022,75,0,1745166470020
0,1,0,1258,3,5358,10022,75,0,1745166470180
0,1,0,1258,2,6334,10022,70,0,1745166470420
0,1,0,1258,2,5820,10022,67,0,1745166470740
0,1,0,1258,2,5633,10022,64,0,1745166471020
100,1,0,1258,2,5432,10022,62,0,1745166471260
100,1,0,1258,2,5234,10022,60,0,1745166471420
0,1,0,1258,2,5048,10022,59,0,1745166471620
0,1,0,1258,2,4830,10022,56,0,1745166471980
0,1,0,1258,2,4682,10022,54,0,1745166472260
0,1,0,1258,2,4436,10022,51,0,1745166472700
0,1,0,1258,2,4333,10022,50,0,1745166472900
0,1,0,1258,2,4109,10022,47,0,1745166473340
0,1,0,1258,2,3972,10022,46,0,1745166473540
0,1,0,1258,2,4041,10022,45,0,1745166473740
0,1,0,1258,2,3973,10022,44,0,1745166473900
0,1,0,1258,2,3413,10022,44,0,1745166474099
0,1,0,1258,0,3488,10022,44,0,1745166474379
0,1,0,1258,0,3628,10022,43,0,1745166474580
0,1,0,1258,0,3698,10022,43,0,1745166474740
100,1,0,1258,0,3584,10022,43,0,1745166474980
100,1,0,1258,0,3566,10022,41,0,1745166475220
100,1,0,1258,0,3551,10022,39,0,1745166475540
100,1,0,1258,0,3509,10022,37,0,1745166475700
100,1,0,1258,0,3528,10022,32,0,1745166476060
100,1,0,1258,0,3533,10022,28,0,1745166476220
100,1,0,1258,0,3537,10022,22,0,1745166476540
100,1,0,1258,0,3460,10022,16,0,1745166476820
100,1,0,1258,0,3493,10022,14,0,1745166477140
100,1,0,1258,0,3542,10022,4,0,1745166477460
100,1,0,1258,0,3500,10022,2,0,1745166477660
0,1,0,1258,0,0,10022,4,0,1745166503620
0,1,0,1258,0,0,10022,2,0,1745166505740
0,1,0,1258,0,0,10022,2,0,1745166506420
0,1,0,1258,0,0,10022,2,0,1745166509260
0,1,0,1258,0,0,10022,3,0,1745166510020
0,1,0,1258,0,0,10022,2,0,1745166511220
0,1,0,1258,0,0,10022,1,0,1745166513460
0,1,0,1258,0,0,10022,3,0,1745166513660
0,1,0,1258,0,0,10022,1,0,1745166524860
0,1,0,1258,0,0,10022,5,0,1745166525580
0,1,0,1258,0,0,10022,4,0,1745166525900
0,1,0,1258,0,0,10022,3,0,1745166526100
0,1,0,1258,0,0,10022,4,0,1745166526300
0,1,0,1258,0,0,10022,2,0,1745166526580
0,1,0,1258,0,0,10022,3,0,1745166526780
0,1,0,1258,0,0,10022,4,0,1745166527100
0,1,0,1258,0,0,10022,3,0,1745166527381
0,1,0,1258,0,0,10022,6,0,1745166527701
0,1,0,1258,0,0,10022,5,0,1745166527900
0,1,0,1258,0,0,10022,7,0,1745166528300
0,1,0,1258,0,0,10022,6,0,1745166528540
0,1,0,1258,0,0,10022,3,0,1745166528900
0,1,0,1258,0,0,10022,2,0,1745166529140
0,1,0,1258,0,0,10022,3,0,1745166530500
0,1,0,1258,0,0,10022,5,0,1745166530700
0,1,0,1258,0,0,10022,4,0,1745166530860
0,1,0,1258,0,0,10022,3,0,1745166531020
0,1,0,1258,0,0,10022,7,0,1745166531500
0,1,0,1258,0,0,10022,5,0,1745166531700
0,1,0,1258,0,0,10022,4,0,1745166532060
0,1,0,1258,0,0,10022,3,0,1745166532220
0,1,0,1258,0,0,10022,7,0,1745166532460
0,1,0,1258,0,0,10022,4,0,1745166532860
0,1,0,1258,0,0,10022,5,0,1745166533180
0,1,0,1258,0,0,10022,6,0,1745166534580
0,1,0,1258,0,0,10022,5,0,1745166534740
0,1,0,1258,0,0,10022,4,0,1745166534900
0,1,0,1258,0,0,10022,2,0,1745166535260
0,1,0,1258,0,0,10022,3,0,1745166536220
0,1,0,1258,0,0,10022,1,0,1745166536900
0,1,0,1258,0,0,10022,2,0,1745166537140
0,1,0,1258,0,0,10022,4,0,1745166537580
0,1,0,1258,0,0,10022,3,0,1745166537940
0,1,0,1258,0,0,10022,4,0,1745166538700
0,1,0,1258,0,0,10022,2,0,1745166539620
0,1,0,1258,0,0,10022,4,0,1745166539780
0,1,0,1258,0,0,10022,4,0,1745166540581
0,1,0,1258,0,0,10022,2,0,1745166540861
0,1,0,1258,0,0,10022,3,0,1745166547421
0,1,0,1258,0,0,10022,4,0,1745166548300
0,1,0,1258,0,0,10022,2,0,1745166548620
0,1,0,1258,0,0,10022,2,0,1745166554141
0,1,0,1258,0,0,10022,3,0,1745166557940
0,1,0,1258,0,0,10022,4,0,1745166560781
0,1,0,1258,0,0,10022,3,0,1745166590140
0,1,0,1258,0,0,10022,3,0,1745166590300
0,1,0,1258,0,0,10022,2,0,1745166590860
0,1,0,1258,0,0,10022,2,0,1745166591180
0,1,0,1258,0,0,10022,3,0,1745166591900
0,1,0,1258,0,0,10022,4,0,1745166592060
0,1,0,1258,0,0,10022,3,0,1745166592260
0,1,0,1258,0,0,10022,2,0,1745166593021
0,1,0,1258,0,0,10022,5,0,1745166618420
0,1,0,1258,0,0,10022,3,0,1745166618620
0,1,0,1258,0,0,10022,4,0,1745166619501
0,1,0,1258,0,0,10022,3,0,1745166619861
0,1,0,1258,0,0,10022,3,0,1745166628301
0,1,0,1258,0,0,10022,4,0,1745166634541
0,1,0,1258,0,0,10022,2,0,1745166634701
0,1,0,1258,0,0,10022,1,0,1745166650340
0,1,0,1258,0,0,10022,7,0,1745166650660
0,1,0,1258,0,0,10022,4,0,1745166650900
